Subject	Object	Annotation
http://lod.b3kat.de/title/BV004702032	http://lod.b3kat.de/page/title/BV004702032	updated_namespace
https://www.mpi-inf.mpg.de/yago/resource/2475_Semenov	https://www.mpi-inf.mpg.de/departments/databases-and-information-systems/research/yago-naga/yago/downloads/2475_Semenov	updated_namespace
http://dbpedia.org/page/Trespass	https://dbpedia.org/page/Trespass	http->https
http://mpii.de/yago/resource/Nicrophorus_przewalskii	https://www.mpi-inf.mpg.de/yago/resource/Nicrophorus_przewalskii	other
http://ja.dbpedia.org/page/HUT	https://ja.dbpedia.org/page/HUT	http->https
http://viaf.org/viaf/94149641	https://viaf.org/viaf/94149641	http->https
http://wikidata.org/entity/Q164976	https://wikidata.org/entity/Q164976	http->https
http://ja.dbpedia.org/page/%E3%83%8B%E3%82%B3%E3%83%A9%E3%82%A4%E3%83%BB%E3%83%B4%E3%82%A9%E3%83%AD%E3%83%8E%E3%83%95	https://ja.dbpedia.org/page/%E3%83%8B%E3%82%B3%E3%83%A9%E3%82%A4%E3%83%BB%E3%83%B4%E3%82%A9%E3%83%AD%E3%83%8E%E3%83%95	http->https
https://d-nb.info/gnd/1043255753	https://d-nb.info/gnd/1043255753/about/html	other
http://dbpedia.org/page/Peter_de_Birmingham	https://dbpedia.org/page/Peter_de_Birmingham	http->https
https://www.bibsonomy.org/uri/bibtexkey/conf/w2gis/KimH04/dblp	https://www.bibsonomy.org/bibtexkey/conf/w2gis/KimH04/dblp	updated_namespace
https://viaf.org/viaf/41913437	https://viaf.org/viaf/41913437/	other
http://www.w3.org/2006/03/wn/wn20/instances/word-commonweal	http://www.w3.org/2006/03/wn/wn20/instances/word-commonweal.rdf	+rdf
https://d-nb.info/gnd/105994960/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D105994960	other
http://fr.dbpedia.org/resource/Williams_(Australie-Occidentale)	http://fr.dbpedia.org/page/Williams_(Australie-Occidentale)	dbpedia_resource_to_page
http://ld.zdb-services.de/resource/21872594	https://ld.zdb-services.de/resource/21872594	http->https
https://wikidata.org/entity/Q5331760	https://www.wikidata.org/entity/Q5331760	other
https://d-nb.info/gnd/120735385/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D120735385	other
https://viaf.org/1698158070667508780003	https://viaf.org/viaf/1698158070667508780003	updated_namespace
http://es.dbpedia.org/page/Marco_Claudio_Marcelo_(c%C3%B3nsul_51_a._C.)	https://es.dbpedia.org/page/Marco_Claudio_Marcelo_(c%C3%B3nsul_51_a._C.)	http->https
http://mpii.de/yago/resource/Egyptian_asp	https://www.mpi-inf.mpg.de/yago/resource/Egyptian_asp	other
https://dbpedia.org/resource/Robert_Bruce_Findler	http://dbpedia.org/page/Robert_Bruce_Findler	dbpedia_resource_to_page
http://www.last.fm/user/tkolk/	https://www.last.fm/user/tkolk/	http->https
http://lobid.org/resource/HT012146984	http://lobid.org/resources/HT012146984	updated_namespace
https://www.bibsonomy.org/uri/bibtexkey/conf/padl/PetricekS11/dblp	https://www.bibsonomy.org/bibtexkey/conf/padl/PetricekS11/dblp	updated_namespace
https://viaf.org/viaf/60369594	https://viaf.org/viaf/60369594/	other
https://d-nb.info/gnd/172560632	https://d-nb.info/gnd/172560632/about/html	other
http://www.wikidata.org/entity/Q1008101	https://www.wikidata.org/entity/Q1008101	http->https
http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Constitutive_ablation	http://wbsg.informatik.uni-mannheim.de/flickrwrappr/photos/Constitutive_ablation	other
http://es.dbpedia.org/page/Microsat%C3%A9lites	https://es.dbpedia.org/page/Microsat%C3%A9lites	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q6932982	https://www.wikidata.org/wiki/Special:EntityData/Q6932982.json	+json
https://ld.zdb-services.de/resource/12525315	https://ld.zdb-services.de/data/12525315.html	other
http://www.wikidata.org/entity/Q11525060	https://www.wikidata.org/entity/Q11525060	http->https
http://de.dbpedia.org/resource/Autostrada_A4	http://de.dbpedia.org/page/Autostrada_A4	dbpedia_resource_to_page
http://dbpedia.org/page/Small_Town_Deb	https://dbpedia.org/page/Small_Town_Deb	http->https
http://ja.dbpedia.org/resource/%E6%B4%A5%E5%8D%97%E9%83%8A%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	https://ja.dbpedia.org/resource/%E6%B4%A5%E5%8D%97%E9%83%8A%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	http->https
http://wikidata.org/entity/Q2812182	https://wikidata.org/entity/Q2812182	http->https
http://www.wikidata.org/entity/Q6607798	https://www.wikidata.org/entity/Q6607798	http->https
http://fr.dbpedia.org/resource/Anisota_virginiensis	http://fr.dbpedia.org/page/Anisota_virginiensis	dbpedia_resource_to_page
https://d-nb.info/gnd/114609721/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D114609721	other
http://www.wikidata.org/entity/Q12184263	https://www.wikidata.org/entity/Q12184263	http->https
http://ja.dbpedia.org/resource/%E8%8A%B1%E7%81%AB%E3%81%A8%E9%8A%83%E5%A3%B0	https://ja.dbpedia.org/resource/%E8%8A%B1%E7%81%AB%E3%81%A8%E9%8A%83%E5%A3%B0	http->https
http://nl.dbpedia.org/resource/Bereket	http://nl.dbpedia.org/page/Bereket	dbpedia_resource_to_page
https://d-nb.info/gnd/187283680	https://d-nb.info/gnd/187283680/about/html	other
https://www.wikidata.org/wiki/Special:EntityData/Q5204331	https://www.wikidata.org/wiki/Special:EntityData/Q5204331.json	+json
http://ld.zdb-services.de/resource/20611043	https://ld.zdb-services.de/resource/20611043	http->https
http://ja.dbpedia.org/resource/墨摺	http://ja.dbpedia.org/resource/%E5%A2%A8%E6%91%BA	encoding
https://es.dbpedia.org/resource/%C3%89poca_de_Constantino_el_Grande	http://es.dbpedia.org/page/%C3%89poca_de_Constantino_el_Grande	dbpedia_resource_to_page
http://www.wikidata.org/entity/Q7092116	https://www.wikidata.org/entity/Q7092116	http->https
http://www.wikidata.org/entity/Q1951062	https://www.wikidata.org/entity/Q1951062	http->https
https://wikidata.org/entity/Q7490605	https://www.wikidata.org/entity/Q7490605	other
http://d-nb.info/gnd/183950208	https://d-nb.info/gnd/183950208	http->https
http://es.dbpedia.org/resource/Trasplante_de_órganos	http://es.dbpedia.org/resource/Trasplante_de_%C3%B3rganos	encoding
http://wikidata.org/entity/Q15642297	https://wikidata.org/entity/Q15642297	http->https
https://ja.dbpedia.org/resource/%E6%AD%A6%E5%AE%B6%E5%B1%8B%E6%95%B7%E9%80%9A%E3%82%8A_(%E5%8D%97%E4%B9%9D%E5%B7%9E%E5%B8%82)	http://ja.dbpedia.org/page/%E6%AD%A6%E5%AE%B6%E5%B1%8B%E6%95%B7%E9%80%9A%E3%82%8A_(%E5%8D%97%E4%B9%9D%E5%B7%9E%E5%B8%82)	dbpedia_resource_to_page
https://www.wikidata.org/entity/Q5575044	https://www.wikidata.org/wiki/Special:EntityData/Q5575044	updated_namespace
https://www.wikidata.org/wiki/Special:EntityData/Q11343181	https://www.wikidata.org/wiki/Special:EntityData/Q11343181.json	+json
https://dbpedia.org/page/Francisco_Su%C3%A1rez_Arteaga	http://dbpedia.org/resource/Francis_Su%C3%A1rez_(footballer)	other
http://fr.dbpedia.org/resource/Catégorie:Utilisateur_frp-5	http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Utilisateur_frp-5	encoding
https://www.wikidata.org/wiki/Special:EntityData/Q13447681	https://www.wikidata.org/wiki/Special:EntityData/Q13447681.json	+json
http://dbpedia.org/page/Water_stagnation	https://dbpedia.org/page/Water_stagnation	http->https
http://nl.dbpedia.org/resource/Categorie:Radja_van_Aundh	http://nl.dbpedia.org/page/Categorie:Radja_van_Aundh	dbpedia_resource_to_page
http://dbpedia.org/page/ATD	https://dbpedia.org/page/ATD	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q8609028	https://www.wikidata.org/wiki/Special:EntityData/Q8609028.json	+json
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Rjukandefossen	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Rjukandefossen	other
http://lod.b3kat.de/title/BV006119130	http://lod.b3kat.de/page/title/BV006119130	updated_namespace
https://www.mpi-inf.mpg.de/yago/resource/German_occupation_of_France_during_World_War_II	https://www.mpi-inf.mpg.de/departments/databases-and-information-systems/research/yago-naga/yago/downloads/German_occupation_of_France_during_World_War_II	updated_namespace
http://d-nb.info/gnd/113576374	https://d-nb.info/gnd/113576374	http->https
https://es.dbpedia.org/resource/Categor%C3%ADa:Localidades_del_condado_de_Pocahontas_(Iowa)	http://es.dbpedia.org/page/Categor%C3%ADa:Localidades_del_condado_de_Pocahontas_(Iowa)	dbpedia_resource_to_page
https://www.wikidata.org/entity/Q1352512	https://www.wikidata.org/wiki/Special:EntityData/Q1352512	updated_namespace
https://www.wikidata.org/entity/Q3331716	https://www.wikidata.org/wiki/Special:EntityData/Q3331716	updated_namespace
http://wikidata.org/entity/Q7177625	https://wikidata.org/entity/Q7177625	http->https
https://viaf.org/viaf/171596079	https://viaf.org/viaf/171596079/	other
http://d-nb.info/1013729005	https://d-nb.info/1013729005	http->https
http://www.wikidata.org/entity/Q13311611	https://www.wikidata.org/entity/Q13311611	http->https
http://ja.dbpedia.org/resource/THC!!	https://ja.dbpedia.org/resource/THC!!	http->https
http://yago-knowledge.org/resource/Fopp_(retailer)	https://yago-knowledge.org/resource/Fopp_(retailer)	http->https
http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Geoffrey_Layton	http://wbsg.informatik.uni-mannheim.de/flickrwrappr/photos/Geoffrey_Layton	other
https://dbpedia.org/resource/Saint_JacquEs_Street	http://dbpedia.org/page/Saint_JacquEs_Street	dbpedia_resource_to_page
http://eu.dbpedia.org/page/Par%C3%A1	https://eu.dbpedia.org/page/Par%C3%A1	http->https
http://es.dbpedia.org/page/Lloma_de_Betx%C3%AD	https://es.dbpedia.org/page/Lloma_de_Betx%C3%AD	http->https
https://viaf.org/26385853	https://viaf.org/viaf/26385853	updated_namespace
http://dbpedia.org/resource/Promises_%28Adema_song%29	http://dbpedia.org/resource/Promises_(Adema_song)	encoding
http://wikidata.org/entity/Q8992039	https://wikidata.org/entity/Q8992039	http->https
http://www.wikidata.org/entity/Q10881553	https://www.wikidata.org/entity/Q10881553	http->https
http://d-nb.info/gnd/160414733	https://d-nb.info/gnd/160414733	http->https
http://bibsonomy.org/uri/bibtexkey/conf/greencom/BerniniT12/dblp	https://bibsonomy.org/uri/bibtexkey/conf/greencom/BerniniT12/dblp	http->https
http://www.wikidata.org/entity/Q12281465	https://www.wikidata.org/entity/Q12281465	http->https
https://www.wikidata.org/entity/Q6993900	https://www.wikidata.org/wiki/Special:EntityData/Q6993900	updated_namespace
http://www.wikidata.org/entity/Q6336484	https://www.wikidata.org/entity/Q6336484	http->https
http://dbpedia.org/resource/Youcat	https://dbpedia.org/resource/Youcat	http->https
http://www.wikidata.org/entity/Q2719956	https://www.wikidata.org/entity/Q2719956	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q4372315	https://www.wikidata.org/wiki/Special:EntityData/Q4372315.json	+json
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Chaux,_Territoire_de_Belfort	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Chaux,_Territoire_de_Belfort	other
https://wikidata.org/entity/Q15305456	https://www.wikidata.org/entity/Q15305456	other
https://www.wikidata.org/entity/Q8257871	https://www.wikidata.org/wiki/Special:EntityData/Q8257871	updated_namespace
https://d-nb.info/gnd/180043897	https://d-nb.info/gnd/180043897/about/html	other
https://dbpedia.org/page/Wrexham,_Shropshire_and_Marylebone_Railway	http://dbpedia.org/resource/Wrexham_&_Shropshire	other
http://hu.dbpedia.org/resource/Kateg%C3%B3ria:%C3%81zsia_%C3%A1llatvil%C3%A1ga	https://hu.dbpedia.org/resource/Kateg%C3%B3ria:%C3%81zsia_%C3%A1llatvil%C3%A1ga	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q12876849	https://www.wikidata.org/wiki/Special:EntityData/Q12876849.json	+json
https://d-nb.info/gnd/108823628/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D108823628	other
https://www.wikidata.org/entity/Q8760532	https://www.wikidata.org/wiki/Special:EntityData/Q8760532	updated_namespace
http://dbpedia.org/resource/Odwayne	https://dbpedia.org/resource/Odwayne	http->https
https://ld.zdb-services.de/data/2039810-4.html	https://zdb-katalog.de/title.xhtml?zdbid=2039810-4	other
http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/The_Lantern	http://wbsg.informatik.uni-mannheim.de/flickrwrappr/photos/The_Lantern	other
https://viaf.org/viaf/45547932	https://viaf.org/viaf/45547932/	other
http://nl.dbpedia.org/resource/Aleuroparadoxus_truncatus	http://nl.dbpedia.org/page/Aleuroparadoxus_truncatus	dbpedia_resource_to_page
https://www.wikidata.org/wiki/Special:EntityData/Q12670457	https://www.wikidata.org/wiki/Special:EntityData/Q12670457.json	+json
http://www.wikidata.org/entity/Q12969040	https://www.wikidata.org/entity/Q12969040	http->https
http://lod.b3kat.de/title/BV000002298/vol/42	http://lod.b3kat.de/page/title/BV000002298/vol/42	updated_namespace
http://viaf.org/viaf/210910641	https://viaf.org/viaf/210910641	http->https
http://www.last.fm/user/redlightdreams/#avatarPanel	http://www.last.fm/user/redlightdreams/	miss_hash
http://ja.dbpedia.org/resource/%E5%BA%83%E5%B3%B6%E5%BB%BA%E8%A8%AD	https://ja.dbpedia.org/resource/%E5%BA%83%E5%B3%B6%E5%BB%BA%E8%A8%AD	http->https
http://es.dbpedia.org/page/Gaziantepspor_Kulub%C3%BC	https://es.dbpedia.org/page/Gaziantepspor_Kulub%C3%BC	http->https
http://fr.dbpedia.org/resource/CBF_-_Coordination_des_Berb%C3%A8res_de_France	http://fr.dbpedia.org/page/CBF_-_Coordination_des_Berb%C3%A8res_de_France	dbpedia_resource_to_page
https://dbpedia.org/resource/Category:1758_treaties	http://dbpedia.org/page/Category:1758_treaties	dbpedia_resource_to_page
http://lod.b3kat.de/title/BV005680409	http://lod.b3kat.de/page/title/BV005680409	updated_namespace
http://wikidata.org/entity/Q8450433	https://wikidata.org/entity/Q8450433	http->https
https://ja.dbpedia.org/resource/%E3%83%9D%E3%83%AA%E3%82%A6%E3%82%A9%E3%83%BC%E3%82%AF%E3%82%B9	http://ja.dbpedia.org/page/%E3%83%9D%E3%83%AA%E3%82%A6%E3%82%A9%E3%83%BC%E3%82%AF%E3%82%B9	dbpedia_resource_to_page
http://www.w3.org/2006/03/wn/wn20/instances/synset-field_chickweed-noun-1	http://www.w3.org/2006/03/wn/wn20/instances/synset-field_chickweed-noun-1.rdf	+rdf
https://viaf.org/viaf/308696345	https://viaf.org/viaf/308696345/	other
http://ld.zdb-services.de/resource/14111743	https://ld.zdb-services.de/resource/14111743	http->https
https://viaf.org/viaf/255313727	https://viaf.org/viaf/255313727/	other
https://wikidata.org/entity/Q5339134	https://www.wikidata.org/entity/Q5339134	other
http://viaf.org/viaf/238491026	https://viaf.org/viaf/238491026	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q8854242	https://www.wikidata.org/wiki/Special:EntityData/Q8854242.json	+json
http://ja.dbpedia.org/resource/ヨメルリ	http://ja.dbpedia.org/resource/%E3%83%A8%E3%83%A1%E3%83%AB%E3%83%AA	encoding
http://ld.zdb-services.de/resource/2019279-4	https://ld.zdb-services.de/resource/2019279-4	http->https
http://viaf.org/viaf/107189443	https://viaf.org/viaf/107189443	http->https
http://dbpedia.org/page/FC_Torpedo_Georgiyevsk	https://dbpedia.org/page/FC_Torpedo_Georgiyevsk	http->https
https://bibsonomy.org/uri/bibtexkey/conf/iscas/RentalaRLW01/dblp	https://www.bibsonomy.org/uri/bibtexkey/conf/iscas/RentalaRLW01/dblp	other
http://de.dbpedia.org/resource/Margriet_von_Oranien-Nassau	http://de.dbpedia.org/page/Margriet_von_Oranien-Nassau	dbpedia_resource_to_page
https://wikidata.org/entity/Q8029070	https://www.wikidata.org/entity/Q8029070	other
http://dbpedia.org/resource/Secession_(disambiguation)	https://dbpedia.org/resource/Secession_(disambiguation)	http->https
https://wikidata.org/entity/Q6613276	https://www.wikidata.org/entity/Q6613276	other
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/She_language	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/She_language	other
https://dbpedia.org/page/Frederic_John_Napier_Thesiger,_1st_Viscount_Chelmsford	http://dbpedia.org/resource/Frederic_Thesiger,_1st_Viscount_Chelmsford	other
http://sv.dbpedia.org/resource/Centrophorus_atromarginatus	https://sv.dbpedia.org/resource/Centrophorus_atromarginatus	http->https
http://dbpedia.org/resource/I'm_Happy_and_I'm_Singing_and_a_1,_2,_3,_4	https://dbpedia.org/resource/I'm_Happy_and_I'm_Singing_and_a_1,_2,_3,_4	http->https
http://bibsonomy.org/uri/bibtexkey/journals/complexity/Emmert-StreibD10/dblp	https://bibsonomy.org/uri/bibtexkey/journals/complexity/Emmert-StreibD10/dblp	http->https
http://dbpedia.org/page/Algie_composite_aircraft	https://dbpedia.org/page/Algie_composite_aircraft	http->https
http://viaf.org/viaf/87989711	https://viaf.org/viaf/87989711	http->https
https://dbpedia.org/page/Rudolf_Loeb	http://dbpedia.org/resource/Rudolf_L%C3%B6b	other
https://viaf.org/viaf/311708738	https://viaf.org/viaf/311708738/	other
https://dbpedia.org/resource/Template:Adelaide_Football_Club_coaches	http://dbpedia.org/page/Template:Adelaide_Football_Club_coaches	dbpedia_resource_to_page
http://bibsonomy.org/uri/bibtexkey/conf/sc/AlmeidaVAM92/dblp	https://bibsonomy.org/uri/bibtexkey/conf/sc/AlmeidaVAM92/dblp	http->https
http://es.dbpedia.org/resource/Famorca	https://es.dbpedia.org/resource/Famorca	http->https
https://d-nb.info/gnd/129846295/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D129846295	other
https://www.wikidata.org/entity/Q1042606	https://www.wikidata.org/wiki/Special:EntityData/Q1042606	updated_namespace
https://d-nb.info/gnd/1055558381/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D1055558381	other
https://dbpedia.org/resource/Inner_Loop_(Washington,_D.C	http://dbpedia.org/page/Inner_Loop_(Washington,_D.C	dbpedia_resource_to_page
https://d-nb.info/gnd/1026895685	https://d-nb.info/gnd/1026895685/about/html	other
https://d-nb.info/gnd/12567564X	https://d-nb.info/gnd/12567564X/about/html	other
http://www.wikidata.org/entity/Q10263802	https://www.wikidata.org/entity/Q10263802	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q8441246	https://www.wikidata.org/wiki/Special:EntityData/Q8441246.json	+json
http://datos.bne.es/resource/XX1106015	https://datos.bne.es/resource/XX1106015	http->https
http://dbpedia.org/resource/Dakins_Solution	https://dbpedia.org/resource/Dakins_Solution	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q1014870	https://www.wikidata.org/wiki/Special:EntityData/Q1014870.json	+json
http://lod.b3kat.de/title/BV002778421/vol/19	http://lod.b3kat.de/page/title/BV002778421/vol/19	updated_namespace
http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Lazagurr%C3%ADa	http://wbsg.informatik.uni-mannheim.de/flickrwrappr/photos/Lazagurr%C3%ADa	other
https://d-nb.info/gnd/141331763/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D141331763	other
http://fr.dbpedia.org/resource/Lindt	http://fr.dbpedia.org/page/Lindt	dbpedia_resource_to_page
http://wikidata.org/entity/Q7557326	https://wikidata.org/entity/Q7557326	http->https
http://fr.dbpedia.org/resource/Modèle:Palette_Football_1940-41	http://fr.dbpedia.org/resource/Mod%C3%A8le:Palette_Football_1940-41	encoding
https://ld.zdb-services.de/resource/14997800	https://ld.zdb-services.de/data/14997800.html	other
http://nl.dbpedia.org/resource/Verdrag_van_de_Pyrenee%C3%ABn	http://nl.dbpedia.org/page/Verdrag_van_de_Pyrenee%C3%ABn	dbpedia_resource_to_page
https://www.wikidata.org/entity/Q5227561	https://www.wikidata.org/wiki/Special:EntityData/Q5227561	updated_namespace
https://www.wikidata.org/wiki/Special:EntityData/Q10347895	https://www.wikidata.org/wiki/Special:EntityData/Q10347895.json	+json
http://mpii.de/yago/resource/44th_%28Howitzer%29_Brigade_Royal_Field_Artillery	http://mpii.de/yago/resource/44th_(Howitzer)_Brigade_Royal_Field_Artillery	encoding
https://www.wikidata.org/wiki/Special:EntityData/Q1303401	https://www.wikidata.org/wiki/Special:EntityData/Q1303401.json	+json
http://lod.b3kat.de/title/BV008120902	http://lod.b3kat.de/page/title/BV008120902	updated_namespace
https://d-nb.info/gnd/1145541623	https://d-nb.info/gnd/1145541623/about/html	other
http://dbpedia.org/resource/Dale%27s_postulate	http://dbpedia.org/resource/Dale's_postulate	encoding
http://wikidata.org/entity/Q4559170	https://wikidata.org/entity/Q4559170	http->https
http://ko.dbpedia.org/resource/1452년	http://ko.dbpedia.org/resource/1452%EB%85%84	encoding
https://d-nb.info/gnd/1012366642/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D1012366642	other
https://dbpedia.org/resource/The_Dutch_Courtesan	http://dbpedia.org/page/The_Dutch_Courtesan	dbpedia_resource_to_page
http://lod.b3kat.de/title/BV008103155	http://lod.b3kat.de/page/title/BV008103155	updated_namespace
https://d-nb.info/gnd/105596019/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D105596019	other
https://www.wikidata.org/entity/Q17041104	https://www.wikidata.org/wiki/Special:EntityData/Q17041104	updated_namespace
http://lod.b3kat.de/title/BV000018423/vol/7	http://lod.b3kat.de/page/title/BV000018423/vol/7	updated_namespace
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Educational_leadership	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Educational_leadership	other
https://dbpedia.org/resource/1978%E2%80%9379_FIBA_European_Cup_Winners'_Cup	http://dbpedia.org/page/1978%E2%80%9379_FIBA_European_Cup_Winners'_Cup	dbpedia_resource_to_page
https://viaf.org/viaf/103410947	https://viaf.org/viaf/103410947/	other
http://ja.dbpedia.org/resource/ドヴァーラヴァティー	http://ja.dbpedia.org/resource/%E3%83%89%E3%83%B4%E3%82%A1%E3%83%BC%E3%83%A9%E3%83%B4%E3%82%A1%E3%83%86%E3%82%A3%E3%83%BC	encoding
http://dbpedia.org/resource/Category:Banks_established_in_1886	https://dbpedia.org/resource/Category:Banks_established_in_1886	http->https
https://viaf.org/viaf/305914235	https://viaf.org/viaf/305914235/	other
http://nl.dbpedia.org/resource/Categorie:Departement_van_Argentini%C3%AB	http://nl.dbpedia.org/page/Categorie:Departement_van_Argentini%C3%AB	dbpedia_resource_to_page
https://ja.dbpedia.org/resource/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Takanohana2.jpg	http://ja.dbpedia.org/page/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Takanohana2.jpg	dbpedia_resource_to_page
http://ko.dbpedia.org/resource/파라수소	http://ko.dbpedia.org/resource/%ED%8C%8C%EB%9D%BC%EC%88%98%EC%86%8C	encoding
http://lod.b3kat.de/isbn/3456816065	http://lod.b3kat.de/page/isbn/3456816065	updated_namespace
https://ld.zdb-services.de/resource/2837043	https://ld.zdb-services.de/data/2837043.html	other
http://dbpedia.org/resource/Atilla_Engin_K%C3%B6ksal	https://dbpedia.org/resource/Atilla_Engin_K%C3%B6ksal	http->https
http://viaf.org/viaf/207818043	https://viaf.org/viaf/207818043	http->https
https://viaf.org/viaf/64802505	https://viaf.org/viaf/64802505/	other
https://dbpedia.org/resource/Haunted_house_(disambiguation)	http://dbpedia.org/page/Haunted_house_(disambiguation)	dbpedia_resource_to_page
https://viaf.org/viaf/44658226	https://viaf.org/viaf/44658226/	other
http://www.last.fm/user/CHebbes	https://www.last.fm/user/CHebbes	http->https
http://lod.b3kat.de/title/BV002193968	http://lod.b3kat.de/page/title/BV002193968	updated_namespace
https://d-nb.info/gnd/117760196	https://d-nb.info/gnd/117760196/about/html	other
http://dbpedia.org/page/Olszowiec,_Gmina_Broch%C3%B3w	https://dbpedia.org/page/Olszowiec,_Gmina_Broch%C3%B3w	http->https
http://dbpedia.org/resource/San_Fran_Nan	https://dbpedia.org/resource/San_Fran_Nan	http->https
http://d-nb.info/gnd/139622519	https://d-nb.info/gnd/139622519	http->https
http://www.wikidata.org/entity/Q9010036	https://www.wikidata.org/entity/Q9010036	http->https
http://ko.dbpedia.org/resource/캐딜락_V-16	http://ko.dbpedia.org/resource/%EC%BA%90%EB%94%9C%EB%9D%BD_V-16	encoding
http://es.dbpedia.org/page/Categor%C3%ADa:Fortificaciones_de_los_Pa%C3%ADses_Bajos	https://es.dbpedia.org/page/Categor%C3%ADa:Fortificaciones_de_los_Pa%C3%ADses_Bajos	http->https
http://lod.b3kat.de/title/BV006273406	http://lod.b3kat.de/page/title/BV006273406	updated_namespace
http://www.wikidata.org/entity/Q265651	https://www.wikidata.org/entity/Q265651	http->https
http://viaf.org/viaf/309647509	https://viaf.org/viaf/309647509	http->https
http://www.last.fm/user/big-macca-d/	https://www.last.fm/user/big-macca-d/	http->https
https://d-nb.info/gnd/107453452/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D107453452	other
https://www.wikidata.org/entity/Q1722627	https://www.wikidata.org/wiki/Special:EntityData/Q1722627	updated_namespace
https://wikidata.org/entity/Q16150762	https://www.wikidata.org/entity/Q16150762	other
http://es.dbpedia.org/resource/Categor%C3%ADa:Corsos	https://es.dbpedia.org/resource/Categor%C3%ADa:Corsos	http->https
http://lod.b3kat.de/isbn/0306719363	http://lod.b3kat.de/page/isbn/0306719363	updated_namespace
https://d-nb.info/gnd/1056358661/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D1056358661	other
http://wikidata.org/entity/Q8579463	https://wikidata.org/entity/Q8579463	http->https
http://www.wikidata.org/entity/Q10778083	https://www.wikidata.org/entity/Q10778083	http->https
https://ja.dbpedia.org/resource/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:HKXU_0132022.jpg	http://ja.dbpedia.org/page/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:HKXU_0132022.jpg	dbpedia_resource_to_page
https://viaf.org/viaf/80628423	https://viaf.org/viaf/80628423/	other
https://es.dbpedia.org/resource/The%C3%A2tre_de_la_Gaite_Lyrique	http://es.dbpedia.org/page/The%C3%A2tre_de_la_Gaite_Lyrique	dbpedia_resource_to_page
http://dbpedia.org/page/The_Movement_For_a_Democracy_of_Content	https://dbpedia.org/page/The_Movement_For_a_Democracy_of_Content	http->https
http://www.wikidata.org/entity/Q10460289	https://www.wikidata.org/entity/Q10460289	http->https
http://sws.geonames.org/523408/	https://www.geonames.org/523408/nartan.html	other
http://fr.dbpedia.org/resource/Si%C3%A8ge_de_Carthag%C3%A8ne_des_Indes_(1741)	http://fr.dbpedia.org/page/Si%C3%A8ge_de_Carthag%C3%A8ne_des_Indes_(1741)	dbpedia_resource_to_page
https://www.wikidata.org/entity/Q6694896	https://www.wikidata.org/wiki/Special:EntityData/Q6694896	updated_namespace
http://lod.b3kat.de/title/BV007031469	http://lod.b3kat.de/page/title/BV007031469	updated_namespace
